No.,Time,Source,Destination,Protocol,Length,Info,App,Log_Length
57,0.414825509,15,8,0,86,43072  >  443 [ACK] Seq=847 Ack=325 Win=249 Len=0 TSval=1476450407 TSecr=1272052984,Spotify,4.465908118654584
58,0.419328339,15,8,1,121,Application Data,Spotify,4.804021044733257
59,0.419593741,15,8,1,125,Application Data,Spotify,4.836281906951478
60,0.447388422,15,4,1,832,Application Data,Spotify,6.725033642166842
61,0.447844525,15,4,1,125,Application Data,Spotify,4.836281906951478
62,0.46841446,7,17,0,86,443  >  43072 [ACK] Seq=325 Ack=882 Win=597 Len=0 TSval=1272053052 TSecr=1476450412,Spotify,4.465908118654584
63,0.46842296,7,17,0,86,443  >  43072 [ACK] Seq=325 Ack=921 Win=597 Len=0 TSval=1272053052 TSecr=1476450412,Spotify,4.465908118654584
64,0.489959901,3,17,0,86,443  >  51028 [ACK] Seq=1 Ack=747 Win=1023 Len=0 TSval=3957905967 TSecr=1348502966,Spotify,4.465908118654584
65,0.489966,3,17,0,86,443  >  51028 [ACK] Seq=1 Ack=786 Win=1023 Len=0 TSval=3957905967 TSecr=1348502966,Spotify,4.465908118654584
66,0.489971601,3,17,1,125,Application Data,Spotify,4.836281906951478
67,0.531124969,15,4,0,86,51028  >  443 [ACK] Seq=786 Ack=40 Win=249 Len=0 TSval=1348503050 TSecr=3957905968,Spotify,4.465908118654584
68,0.547320075,0,18,1,218,Application Data,Spotify,5.389071729816501
69,0.547715077,0,18,1,105,Application Data,Spotify,4.663439094112067
70,0.547866078,0,18,1,293,Application Data,Spotify,5.683579767338681
71,0.549095586,3,17,1,156,Application Data,Spotify,5.056245805348308
72,0.549103587,3,17,1,117,Application Data,Spotify,4.770684624465664
73,0.549110787,3,17,1,125,Application Data,Spotify,4.836281906951478
74,0.549181387,15,4,0,86,51028  >  443 [ACK] Seq=786 Ack=110 Win=249 Len=0 TSval=1348503068 TSecr=3957906023,Spotify,4.465908118654584
75,0.549285888,15,4,0,86,51028  >  443 [ACK] Seq=786 Ack=141 Win=249 Len=0 TSval=1348503068 TSecr=3957906025,Spotify,4.465908118654584
76,0.549344089,15,4,0,86,51028  >  443 [ACK] Seq=786 Ack=180 Win=249 Len=0 TSval=1348503068 TSecr=3957906025,Spotify,4.465908118654584
77,0.550249294,15,4,1,125,Application Data,Spotify,4.836281906951478
78,0.590665258,16,1,0,66,443  >  49708 [ACK] Seq=1 Ack=153 Win=1040 Len=0 TSval=3175469691 TSecr=676285056,Spotify,4.204692619390966
79,0.590673558,16,1,0,66,443  >  49708 [ACK] Seq=1 Ack=192 Win=1040 Len=0 TSval=3175469691 TSecr=676285056,Spotify,4.204692619390966
80,0.590681058,16,1,0,66,443  >  49708 [ACK] Seq=1 Ack=419 Win=1040 Len=0 TSval=3175469691 TSecr=676285056,Spotify,4.204692619390966
81,0.590689258,16,1,1,105,Application Data,Spotify,4.663439094112067
82,0.599847318,3,17,0,86,443  >  51028 [ACK] Seq=180 Ack=825 Win=1023 Len=0 TSval=3957906072 TSecr=1348503069,Spotify,4.465908118654584
83,0.635108949,0,18,0,66,49708  >  443 [ACK] Seq=419 Ack=40 Win=249 Len=0 TSval=676285144 TSecr=3175469692,Spotify,4.204692619390966
84,0.649640743,16,1,1,133,Application Data,Spotify,4.897839799950911
85,0.649648143,16,1,1,99,Application Data,Spotify,4.605170185988091
86,0.649655344,16,1,1,105,Application Data,Spotify,4.663439094112067
87,0.649722644,0,18,0,66,49708  >  443 [ACK] Seq=419 Ack=107 Win=249 Len=0 TSval=676285158 TSecr=3175469748,Spotify,4.204692619390966
88,0.649837745,0,18,0,66,49708  >  443 [ACK] Seq=419 Ack=140 Win=249 Len=0 TSval=676285158 TSecr=3175469748,Spotify,4.204692619390966
89,0.649894045,0,18,0,66,49708  >  443 [ACK] Seq=419 Ack=179 Win=249 Len=0 TSval=676285158 TSecr=3175469748,Spotify,4.204692619390966
90,0.652592763,0,18,1,105,Application Data,Spotify,4.663439094112067
91,0.652792364,0,18,1,101,Application Data,Spotify,4.624972813284271
92,0.68580338,15,6,0,94,47646  >  443 [SYN] Seq=0 Win=33120 Len=0 MSS=1440 SACK_PERM TSval=2986681550 TSecr=0 WS=128,Spotify,4.553876891600541
93,0.698258361,16,1,0,66,443  >  49708 [ACK] Seq=179 Ack=493 Win=1040 Len=0 TSval=3175469795 TSecr=676285161,Spotify,4.204692619390966
94,0.732631885,5,17,0,94,"443  >  47646 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM TSval=666793935 TSecr=2986681550 WS=256",Spotify,4.553876891600541
95,0.732724486,15,6,0,86,47646  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=0 TSval=2986681597 TSecr=666793935,Spotify,4.465908118654584
96,0.737138415,15,6,0,1374,47646  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=1288 TSval=2986681602 TSecr=666793935 [TCP PDU reassembled in 97],Spotify,7.226209010100671
97,0.737163915,15,6,2,825,Client Hello (SNI=gew4-spclient.spotify.com),Spotify,6.716594773520978
98,0.738334822,15,14,0,94,33240  >  443 [SYN] Seq=0 Win=33120 Len=0 MSS=1440 SACK_PERM TSval=3071835501 TSecr=0 WS=128,Spotify,4.553876891600541
99,0.760012065,15,9,0,94,58894  >  443 [SYN] Seq=0 Win=33120 Len=0 MSS=1440 SACK_PERM TSval=1470887465 TSecr=0 WS=128,Spotify,4.553876891600541
100,0.781699606,5,17,0,98,[TCP Dup ACK 94#1] 443  >  47646 [ACK] Seq=1 Ack=1 Win=270080 Len=0 TSval=666793983 TSecr=2986681597 SLE=1289 SRE=2028,Spotify,4.59511985013459
101,0.781705906,5,17,0,86,443  >  47646 [ACK] Seq=1 Ack=2028 Win=268288 Len=0 TSval=666793983 TSecr=2986681602,Spotify,4.465908118654584
102,0.789504657,15,7,0,94,44162  >  443 [SYN] Seq=0 Win=33120 Len=0 MSS=1440 SACK_PERM TSval=217804290 TSecr=0 WS=128,Spotify,4.553876891600541
