No.,Time,Source,Destination,Protocol,Length,Info,App,Log_Length
113,0.83015167,3,0,0,1374,49972  >  443 [ACK] Seq=1928 Ack=5391 Win=31872 Len=1288 TSval=2902634436 TSecr=996780428 [TCP PDU reassembled in 115],Google,7.226209010100671
114,0.83016237,3,0,0,1374,"49972  >  443 [PSH, ACK] Seq=3216 Ack=5391 Win=31872 Len=1288 TSval=2902634436 TSecr=996780428 [TCP PDU reassembled in 115]",Google,7.226209010100671
115,0.83057217,3,0,1,686,Application Data,Google,6.532334292222349
116,0.83075637,3,0,1,118,Application Data,Google,4.77912349311153
117,0.891317054,2,3,0,86,443  >  45816 [ACK] Seq=6427 Ack=4366 Win=266240 Len=0 TSval=534508257 TSecr=4014075614,Google,4.465908118654584
118,0.921494745,2,3,1,909,Application Data,Google,6.813444599510896
119,0.921502745,2,3,1,140,Application Data,Google,4.948759890378168
120,0.921509645,2,3,1,117,Application Data,Google,4.770684624465664
121,0.921517145,2,3,1,125,Application Data,Google,4.836281906951478
122,0.928129043,3,2,0,86,45816  >  443 [ACK] Seq=4366 Ack=7374 Win=31872 Len=0 TSval=4014075718 TSecr=534508288,Google,4.465908118654584
123,0.949300838,2,3,1,935,Application Data,Google,6.841615476477592
124,0.949308938,2,3,1,1294,Application Data,Google,7.166265974133638
125,0.949371438,3,2,0,86,45816  >  443 [ACK] Seq=4366 Ack=9431 Win=31872 Len=0 TSval=4014075739 TSecr=534508321,Google,4.465908118654584
126,0.950519837,3,2,1,125,Application Data,Google,4.836281906951478
127,0.950724738,3,2,1,179,Application Data,Google,5.19295685089021
128,0.954508637,2,3,1,663,"Application Data, Application Data",Google,6.498282149476434
129,0.954516437,2,3,1,117,Application Data,Google,4.770684624465664
130,0.954523537,0,3,0,86,443  >  49972 [ACK] Seq=5391 Ack=4504 Win=265984 Len=0 TSval=996780581 TSecr=2902634434,Google,4.465908118654584
131,0.956158436,3,2,0,86,45816  >  443 [ACK] Seq=4498 Ack=10039 Win=31872 Len=0 TSval=4014075746 TSecr=534508322,Google,4.465908118654584
132,0.967121334,0,3,1,1054,"Application Data, Application Data",Google,6.961296045910166
133,0.967128834,0,3,1,117,Application Data,Google,4.770684624465664
134,0.967323834,3,0,0,86,49972  >  443 [ACK] Seq=5136 Ack=6390 Win=31872 Len=0 TSval=2902634573 TSecr=996780581,Google,4.465908118654584
135,0.967732334,3,0,1,117,Application Data,Google,4.770684624465664
136,0.970022633,0,3,1,1294,Application Data,Google,7.166265974133638
137,0.970029833,0,3,1,1111,Application Data,Google,7.013915474810528
138,0.970037133,0,3,1,630,"Application Data, Application Data",Google,6.447305862541213
139,0.970105133,3,0,0,86,49972  >  443 [ACK] Seq=5167 Ack=8623 Win=31872 Len=0 TSval=2902634576 TSecr=996780597,Google,4.465908118654584
140,0.978028931,0,3,1,117,Application Data,Google,4.770684624465664
141,0.978036331,0,3,1,125,Application Data,Google,4.836281906951478
142,0.98122043,3,0,0,86,49972  >  443 [ACK] Seq=5167 Ack=9237 Win=31872 Len=0 TSval=2902634587 TSecr=996780597,Google,4.465908118654584
143,0.991990428,3,0,1,125,Application Data,Google,4.836281906951478
144,1.004853224,2,3,0,86,443  >  45816 [ACK] Seq=10039 Ack=4498 Win=266240 Len=0 TSval=534508369 TSecr=4014075740,Google,4.465908118654584
145,1.016627621,3,2,1,227,Application Data,Google,5.42934562895444
146,1.064030309,0,3,0,86,443  >  49972 [ACK] Seq=9237 Ack=5167 Win=265472 Len=0 TSval=996780697 TSecr=2902634573,Google,4.465908118654584
147,1.06403791,2,3,0,86,443  >  45816 [ACK] Seq=10039 Ack=4639 Win=266240 Len=0 TSval=534508443 TSecr=4014075806,Google,4.465908118654584
148,1.1029694,0,3,0,86,443  >  49972 [ACK] Seq=9237 Ack=5206 Win=265472 Len=0 TSval=996780725 TSecr=2902634597,Google,4.465908118654584
