No.,Time,Source,Destination,Protocol,Length,Info,App,Log_Length
103,1.428573372,3,5,1,396,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message",Firefox,5.98393628068719
104,1.428580672,3,5,1,155,Application Data,Firefox,5.049856007249537
105,1.429212176,5,3,0,86,48936  >  443 [ACK] Seq=312 Ack=3457 Win=31872 Len=0 TSval=454454511 TSecr=3136389312,Firefox,4.465908118654584
106,1.429819878,5,3,1,263,Application Data,Firefox,5.575949103146316
107,1.429959779,5,3,1,276,Application Data,Firefox,5.6240175061873385
108,1.430430181,5,3,1,124,Application Data,Firefox,4.828313737302301
109,1.472149285,3,5,0,86,443  >  48936 [ACK] Seq=3457 Ack=717 Win=269568 Len=0 TSval=3136389353 TSecr=454454511,Firefox,4.465908118654584
110,1.472156986,3,5,1,124,Application Data,Firefox,4.828313737302301
111,1.491440079,3,5,1,424,Application Data,Firefox,6.052089168924416
112,1.491446879,3,5,1,1064,Application Data,Firefox,6.970730078143525
113,1.491453879,3,5,1,132,Application Data,Firefox,4.890349128221754
114,1.49152058,5,3,0,86,48936  >  443 [ACK] Seq=717 Ack=4811 Win=31872 Len=0 TSval=454454573 TSecr=3136389354,Firefox,4.465908118654584
115,1.492099283,5,3,1,132,Application Data,Firefox,4.890349128221754
116,1.558564708,3,5,0,86,443  >  48936 [ACK] Seq=4857 Ack=763 Win=269568 Len=0 TSval=3136389419 TSecr=454454574,Firefox,4.465908118654584
117,1.795934568,5,1,0,94,43428  >  443 [SYN] Seq=0 Win=33120 Len=0 MSS=1440 SACK_PERM TSval=2242519575 TSecr=0 WS=128,Firefox,4.553876891600541
118,1.833975953,1,5,0,94,"443  >  43428 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM TSval=1312183009 TSecr=2242519575 WS=256",Firefox,4.553876891600541
119,1.834162854,5,1,0,86,43428  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=0 TSval=2242519613 TSecr=1312183009,Firefox,4.465908118654584
120,1.836791967,5,1,1,311,Client Hello (SNI=firefox-settings-attachments.cdn.mozilla.net),Firefox,5.7430031878094825
121,1.899389273,1,5,0,86,443  >  43428 [ACK] Seq=1 Ack=226 Win=269824 Len=0 TSval=1312183073 TSecr=2242519615,Firefox,4.465908118654584
122,1.901879685,1,5,1,2134,Server Hello,Firefox,7.666221925662724
123,1.901885385,1,5,1,1060,"Certificate, Server Key Exchange, Server Hello Done",Firefox,6.966967138613983
124,1.901935986,5,1,0,86,43428  >  443 [ACK] Seq=226 Ack=2049 Win=31872 Len=0 TSval=2242519681 TSecr=1312183075,Firefox,4.465908118654584
125,1.902039486,5,1,0,86,43428  >  443 [ACK] Seq=226 Ack=3023 Win=31872 Len=0 TSval=2242519681 TSecr=1312183075,Firefox,4.465908118654584
126,1.903620994,5,1,1,179,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",Firefox,5.19295685089021
127,1.927129909,5,4,0,94,58058  >  443 [SYN] Seq=0 Win=33120 Len=0 MSS=1440 SACK_PERM TSval=3442035814 TSecr=0 WS=128,Firefox,4.553876891600541
128,1.94975462,1,5,1,396,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message",Firefox,5.98393628068719
129,1.94976222,1,5,1,155,Application Data,Firefox,5.049856007249537
130,1.965572097,4,5,0,94,"443  >  58058 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM TSval=30130469 TSecr=3442035814 WS=256",Firefox,4.553876891600541
131,1.965639297,5,4,0,86,58058  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=0 TSval=3442035852 TSecr=30130469,Firefox,4.465908118654584
132,1.967891908,5,4,2,603,Client Hello (SNI=safebrowsing.googleapis.com),Firefox,6.403574197934815
133,1.990947321,5,1,0,86,43428  >  443 [ACK] Seq=319 Ack=3402 Win=31872 Len=0 TSval=2242519770 TSecr=1312183116,Firefox,4.465908118654584
134,1.999133462,5,1,1,263,Application Data,Firefox,5.575949103146316
135,1.999289362,5,1,1,331,Application Data,Firefox,5.805134968916488
136,1.999767464,5,1,1,124,Application Data,Firefox,4.828313737302301
137,2.001480273,1,5,0,155,"[TCP Spurious Retransmission] 443  >  43428 [PSH, ACK] Seq=3333 Ack=319 Win=269824 Len=69 TSval=1312183177 TSecr=2242519682",Firefox,5.049856007249537
138,2.001506773,5,1,0,98,[TCP Dup ACK 133#1] 43428  >  443 [ACK] Seq=779 Ack=3402 Win=31872 Len=0 TSval=2242519780 TSecr=1312183177 SLE=3333 SRE=3402,Firefox,4.59511985013459
139,2.052587223,4,5,0,86,443  >  58058 [ACK] Seq=1 Ack=518 Win=269568 Len=0 TSval=30130550 TSecr=3442035855,Firefox,4.465908118654584
140,2.052593323,1,5,0,86,443  >  43428 [ACK] Seq=3402 Ack=779 Win=269568 Len=0 TSval=1312183216 TSecr=2242519778,Firefox,4.465908118654584
141,2.052598923,1,5,1,124,Application Data,Firefox,4.828313737302301
142,2.052604523,1,5,1,531,Application Data,Firefox,6.2766434893416445
143,2.052610023,1,5,1,1294,Application Data,Firefox,7.166265974133638
144,2.052615623,1,5,1,1294,Application Data,Firefox,7.166265974133638
145,2.052621223,1,5,1,2502,"Application Data, Application Data",Firefox,7.825245291431774
146,2.052698524,5,1,0,86,43428  >  443 [ACK] Seq=779 Ack=3440 Win=31872 Len=0 TSval=2242519831 TSecr=1312183217,Firefox,4.465908118654584
147,2.052792524,5,1,0,86,43428  >  443 [ACK] Seq=779 Ack=3885 Win=31872 Len=0 TSval=2242519831 TSecr=1312183218,Firefox,4.465908118654584
148,2.052831524,5,1,0,86,43428  >  443 [ACK] Seq=779 Ack=5093 Win=31872 Len=0 TSval=2242519831 TSecr=1312183218,Firefox,4.465908118654584
149,2.052879125,1,5,1,2502,"Application Data, Application Data",Firefox,7.825245291431774
150,2.052884925,1,5,1,2502,"Application Data, Application Data",Firefox,7.825245291431774
151,2.052897624,5,1,0,86,43428  >  443 [ACK] Seq=779 Ack=8717 Win=31872 Len=0 TSval=2242519832 TSecr=1312183218,Firefox,4.465908118654584
152,2.052998625,5,1,0,86,43428  >  443 [ACK] Seq=779 Ack=11133 Win=31872 Len=0 TSval=2242519832 TSecr=1312183221,Firefox,4.465908118654584
153,2.053049425,5,1,0,86,43428  >  443 [ACK] Seq=779 Ack=13549 Win=31872 Len=0 TSval=2242519832 TSecr=1312183223,Firefox,4.465908118654584
154,2.057361346,1,5,1,2502,"Application Data, Application Data",Firefox,7.825245291431774
155,2.057367246,1,5,1,2502,"Application Data, Application Data",Firefox,7.825245291431774
156,2.057372946,1,5,1,1880,"Application Data, Application Data, Application Data",Firefox,7.53955882930103
157,2.057447446,5,1,0,86,43428  >  443 [ACK] Seq=779 Ack=15965 Win=31872 Len=0 TSval=2242519836 TSecr=1312183225,Firefox,4.465908118654584
158,2.057547947,5,1,0,86,43428  >  443 [ACK] Seq=779 Ack=18381 Win=31872 Len=0 TSval=2242519836 TSecr=1312183227,Firefox,4.465908118654584
159,2.057586247,5,1,0,86,43428  >  443 [ACK] Seq=779 Ack=20175 Win=31872 Len=0 TSval=2242519836 TSecr=1312183228,Firefox,4.465908118654584
160,2.058278651,5,1,1,132,Application Data,Firefox,4.890349128221754
161,2.093253322,4,5,2,2502,"Server Hello, Change Cipher Spec",Firefox,7.825245291431774
162,2.093299722,5,4,0,86,58058  >  443 [ACK] Seq=518 Ack=2417 Win=31872 Len=0 TSval=3442035980 TSecr=30130603,Firefox,4.465908118654584
