No.,Time,Source,Destination,Protocol,Length,Info,App,Log_Length
735,1.100661757,3,24,0,5238,"443  >  53390 [PSH, ACK] Seq=224805 Ack=6346 Win=263936 Len=5152 TSval=400121091 TSecr=578074622 [TCP PDU reassembled in 743]",YouTube,8.56388591940822
736,1.100773157,24,3,0,86,53390  >  443 [ACK] Seq=6346 Ack=229957 Win=417664 Len=0 TSval=578074690 TSecr=400121091,YouTube,4.465908118654584
737,1.108156308,3,24,0,2662,443  >  53390 [ACK] Seq=229957 Ack=6346 Win=263936 Len=2576 TSval=400121093 TSecr=578074622 [TCP PDU reassembled in 743],YouTube,7.887208585813932
738,1.108230509,24,3,0,86,53390  >  443 [ACK] Seq=6346 Ack=232533 Win=422784 Len=0 TSval=578074697 TSecr=400121093,YouTube,4.465908118654584
739,1.113017141,3,24,0,2662,"443  >  53390 [PSH, ACK] Seq=232533 Ack=6346 Win=263936 Len=2576 TSval=400121093 TSecr=578074622 [TCP PDU reassembled in 743]",YouTube,7.887208585813932
740,1.113025541,3,24,0,5238,"443  >  53390 [PSH, ACK] Seq=235109 Ack=6346 Win=263936 Len=5152 TSval=400121095 TSecr=578074622 [TCP PDU reassembled in 743]",YouTube,8.56388591940822
741,1.113116741,24,3,0,86,53390  >  443 [ACK] Seq=6346 Ack=235109 Win=428032 Len=0 TSval=578074702 TSecr=400121093,YouTube,4.465908118654584
742,1.113300342,24,3,0,86,53390  >  443 [ACK] Seq=6346 Ack=240261 Win=438272 Len=0 TSval=578074702 TSecr=400121095,YouTube,4.465908118654584
743,1.114831553,3,24,2,5238,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data",YouTube,8.56388591940822
744,1.114838653,3,24,0,5238,"443  >  53390 [PSH, ACK] Seq=245413 Ack=6346 Win=263936 Len=5152 TSval=400121098 TSecr=578074654 [TCP PDU reassembled in 752]",YouTube,8.56388591940822
745,1.114903553,24,3,0,86,53390  >  443 [ACK] Seq=6346 Ack=245413 Win=448640 Len=0 TSval=578074704 TSecr=400121096,YouTube,4.465908118654584
746,1.115020855,24,3,0,86,53390  >  443 [ACK] Seq=6346 Ack=250565 Win=458880 Len=0 TSval=578074704 TSecr=400121098,YouTube,4.465908118654584
747,1.115098355,3,24,0,5238,"443  >  53390 [PSH, ACK] Seq=250565 Ack=6346 Win=263936 Len=5152 TSval=400121099 TSecr=578074654 [TCP PDU reassembled in 752]",YouTube,8.56388591940822
748,1.115122655,24,3,0,86,53390  >  443 [ACK] Seq=6346 Ack=255717 Win=469248 Len=0 TSval=578074704 TSecr=400121099,YouTube,4.465908118654584
749,1.122284804,3,24,0,3950,443  >  53390 [ACK] Seq=255717 Ack=6346 Win=263936 Len=3864 TSval=400121101 TSecr=578074661 [TCP PDU reassembled in 752],YouTube,8.28172399041139
750,1.122343504,24,3,0,86,53390  >  443 [ACK] Seq=6346 Ack=259581 Win=476928 Len=0 TSval=578074711 TSecr=400121101,YouTube,4.465908118654584
751,1.145721162,3,24,0,1374,"443  >  53390 [PSH, ACK] Seq=259581 Ack=6346 Win=263936 Len=1288 TSval=400121101 TSecr=578074661 [TCP PDU reassembled in 752]",YouTube,7.226209010100671
752,1.145729263,3,24,2,5238,Application Data,YouTube,8.56388591940822
753,1.145736863,3,24,0,5238,"443  >  53390 [PSH, ACK] Seq=266021 Ack=6346 Win=263936 Len=5152 TSval=400121104 TSecr=578074661 [TCP PDU reassembled in 757]",YouTube,8.56388591940822
