"No.","Time","Source","Destination","Protocol","Length","Info"
"89","0.110417853","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","2502","443  >  39326 [ACK] Seq=340657 Ack=1 Win=235 Len=2416 TSval=1170475623 TSecr=2592458006 [TCP PDU reassembled in 92]"
"90","0.124377748","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","2502","443  >  39326 [PSH, ACK] Seq=343073 Ack=1 Win=235 Len=2416 TSval=1170475623 TSecr=2592458006 [TCP PDU reassembled in 92]"
"91","0.135742326","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","2502","443  >  39326 [PSH, ACK] Seq=345489 Ack=1 Win=235 Len=2416 TSval=1170475624 TSecr=2592458006 [TCP PDU reassembled in 92]"
"92","0.142255470","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","4918","Application Data"
"93","0.142262270","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=352737 Ack=1 Win=235 Len=4832 TSval=1170475625 TSecr=2592458006 [TCP PDU reassembled in 95]"
"94","0.142433771","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=357569 Ack=1 Win=235 Len=4832 TSval=1170475625 TSecr=2592458006 [TCP PDU reassembled in 95]"
"95","0.142441672","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","4918","Application Data, Application Data"
"96","0.142507372","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=367233 Ack=1 Win=235 Len=4832 TSval=1170475627 TSecr=2592458006 [TCP PDU reassembled in 99]"
"97","0.142515172","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=372065 Ack=1 Win=235 Len=4832 TSval=1170475628 TSecr=2592458006 [TCP PDU reassembled in 99]"
"98","0.142551872","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=376897 Ack=1 Win=235 Len=4832 TSval=1170475629 TSecr=2592458010 [TCP PDU reassembled in 99]"
"99","0.142559872","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","4918","Application Data"
"100","0.158119879","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=386561 Ack=1 Win=235 Len=4832 TSval=1170475630 TSecr=2592458010 [TCP PDU reassembled in 102]"
"101","0.158128679","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=391393 Ack=1 Win=235 Len=4832 TSval=1170475631 TSecr=2592458010 [TCP PDU reassembled in 102]"
"102","0.158608382","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","4918","Application Data"
"103","0.158615583","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=401057 Ack=1 Win=235 Len=4832 TSval=1170475632 TSecr=2592458010 [TCP PDU reassembled in 104]"
"104","0.158683083","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","4918","Application Data"
"105","0.158690683","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","2502","443  >  39326 [PSH, ACK] Seq=410721 Ack=1 Win=235 Len=2416 TSval=1170475634 TSecr=2592458010 [TCP PDU reassembled in 109]"
"106","0.158698883","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=413137 Ack=1 Win=235 Len=4832 TSval=1170475634 TSecr=2592458010 [TCP PDU reassembled in 109]"
"107","0.158763684","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","6126","443  >  39326 [PSH, ACK] Seq=417969 Ack=1 Win=235 Len=6040 TSval=1170475638 TSecr=2592458011 [TCP PDU reassembled in 109]"
"108","0.158771384","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","1294","443  >  39326 [ACK] Seq=424009 Ack=1 Win=235 Len=1208 TSval=1170475638 TSecr=2592458011 [TCP PDU reassembled in 109]"
"109","0.160535296","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","4918","Application Data"
"110","0.160542996","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","6126","443  >  39326 [PSH, ACK] Seq=430049 Ack=1 Win=235 Len=6040 TSval=1170475639 TSecr=2592458011 [TCP PDU reassembled in 112]"
"111","0.160620696","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","6126","443  >  39326 [PSH, ACK] Seq=436089 Ack=1 Win=235 Len=6040 TSval=1170475640 TSecr=2592458016 [TCP PDU reassembled in 112]"
"112","0.160628596","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","3710","Application Data"
