"No.","Time","Source","Destination","Protocol","Length","Info"
"986","382.031761747","142.250.75.110","192.168.1.94","TCP","66","443  >  60366 [ACK] Seq=338814 Ack=185322 Win=207360 Len=0 TSval=2478773791 TSecr=1159162136"
"987","382.096180218","142.250.75.110","192.168.1.94","TLSv1.3","138","Application Data"
"988","382.096180545","142.250.75.110","192.168.1.94","TLSv1.3","97","Application Data"
"989","382.096180567","142.250.75.110","192.168.1.94","TLSv1.3","105","Application Data"
"990","382.096988252","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=185322 Ack=338956 Win=432512 Len=0 TSval=1159162210 TSecr=2478773855"
"991","382.097374488","192.168.1.94","142.250.75.110","TLSv1.3","105","Application Data"
"992","382.108971119","142.250.75.110","192.168.1.94","TCP","66","443  >  60366 [ACK] Seq=338956 Ack=185361 Win=209664 Len=0 TSval=2478773865 TSecr=1159162210"
"993","387.081495946","192.168.1.94","142.250.75.110","TLSv1.3","1313","Application Data"
"994","387.081843764","192.168.1.94","142.250.75.110","TLSv1.3","323","Application Data"
"995","387.102558771","142.250.75.110","192.168.1.94","TCP","66","443  >  60366 [ACK] Seq=338956 Ack=186608 Win=208640 Len=0 TSval=2478778861 TSecr=1159167194"
"996","387.102559133","142.250.75.110","192.168.1.94","TCP","66","443  >  60366 [ACK] Seq=338956 Ack=186865 Win=208384 Len=0 TSval=2478778861 TSecr=1159167194"
"997","387.164757234","142.250.75.110","192.168.1.94","TLSv1.3","140","Application Data"
"998","387.164757555","142.250.75.110","192.168.1.94","TLSv1.3","97","Application Data"
"999","387.164757607","142.250.75.110","192.168.1.94","TLSv1.3","105","Application Data"
"1000","387.165848149","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=186865 Ack=339100 Win=432512 Len=0 TSval=1159167278 TSecr=2478778923"
"1001","387.166577798","192.168.1.94","142.250.75.110","TLSv1.3","105","Application Data"
"1002","387.174408601","142.250.75.110","192.168.1.94","TCP","66","443  >  60366 [ACK] Seq=339100 Ack=186904 Win=209664 Len=0 TSval=2478778933 TSecr=1159167279"
