"No.","Time","Source","Destination","Protocol","Length","Info"
"52","1.673499972","159.124.21.96","192.168.1.93","DTLSv1.2","1094","Certificate (Fragment)"
"53","1.673499993","159.124.21.96","192.168.1.93","DTLSv1.2","953","Certificate (Reassembled)"
"54","1.673500013","159.124.21.96","192.168.1.93","DTLSv1.2","396","Server Key Exchange"
"55","1.673500033","159.124.21.96","192.168.1.93","DTLSv1.2","115","Certificate Request"
"56","1.673500054","159.124.21.96","192.168.1.93","DTLSv1.2","67","Server Hello Done"
"57","1.678264658","192.168.1.93","159.124.21.96","DTLSv1.2","659","Certificate, Client Key Exchange, Certificate Verify, Change Cipher Spec, Encrypted Handshake Message"
"58","1.701800244","159.124.21.96","192.168.1.93","DTLSv1.2","109","Change Cipher Spec, Encrypted Handshake Message"
"59","1.710025153","192.168.1.93","159.124.21.96","DTLSv1.2","115","Application Data"
"60","1.729014384","192.168.1.93","159.124.21.96","DTLSv1.2","231","Client Hello"
"61","1.730653729","159.124.21.96","192.168.1.93","STUN","106","Binding Success Response XOR-MAPPED-ADDRESS: 5.29.51.201:8466"
"62","1.752385409","159.124.21.96","192.168.1.93","DTLSv1.2","1094","Server Hello, Certificate (Fragment)"
"63","1.752385777","159.124.21.96","192.168.1.93","DTLSv1.2","1094","Certificate (Fragment)"
"64","1.752385845","159.124.21.96","192.168.1.93","DTLSv1.2","1094","Certificate (Fragment)"
"65","1.752385863","159.124.21.96","192.168.1.93","DTLSv1.2","1094","Certificate (Reassembled), Server Key Exchange (Fragment)"
"66","1.752385884","159.124.21.96","192.168.1.93","DTLSv1.2","492","Server Key Exchange (Reassembled), Certificate Request, Server Hello Done"
"67","1.752385940","159.124.21.96","192.168.1.93","DTLSv1.2","60","Change Cipher Spec"
"68","1.752385960","159.124.21.96","192.168.1.93","DTLSv1.2","95","Encrypted Handshake Message"
"69","1.771379680","192.168.1.93","159.124.21.96","DTLSv1.2","659","Certificate, Client Key Exchange, Certificate Verify, Change Cipher Spec, Encrypted Handshake Message"
"70","1.778383746","159.124.21.96","192.168.1.93","DTLSv1.2","115","Application Data"
"71","1.780895327","192.168.1.93","159.124.21.96","DTLSv1.2","91","Application Data"
"72","1.802665082","159.124.21.96","192.168.1.93","DTLSv1.2","156","Server Hello"
"73","1.802665374","159.124.21.96","192.168.1.93","DTLSv1.2","1094","Certificate (Fragment)"
"74","1.802665403","159.124.21.96","192.168.1.93","DTLSv1.2","1094","Certificate (Fragment)"
"75","1.802665424","159.124.21.96","192.168.1.93","DTLSv1.2","1094","Certificate (Fragment)"
"76","1.802665445","159.124.21.96","192.168.1.93","DTLSv1.2","953","Certificate (Reassembled)"
"77","1.802665465","159.124.21.96","192.168.1.93","DTLSv1.2","396","Server Key Exchange"
"78","1.802665489","159.124.21.96","192.168.1.93","DTLSv1.2","115","Certificate Request"
"79","1.802665509","159.124.21.96","192.168.1.93","DTLSv1.2","67","Server Hello Done"
"80","1.805600955","192.168.1.93","159.124.21.96","DTLSv1.2","659","Certificate, Client Key Exchange, Certificate Verify, Change Cipher Spec, Encrypted Handshake Message"
"81","1.849034782","159.124.21.96","192.168.1.93","DTLSv1.2","109","Change Cipher Spec, Encrypted Handshake Message"
"82","1.850135554","159.124.21.96","192.168.1.93","DTLSv1.2","87","Application Data"
"83","1.850754356","192.168.1.93","159.124.21.96","DTLSv1.2","115","Application Data"
"84","1.851938689","192.168.1.93","159.124.21.96","DTLSv1.2","143","Application Data"
"85","1.887074183","159.124.21.96","192.168.1.93","DTLSv1.2","60","Change Cipher Spec"
"86","1.887074619","159.124.21.96","192.168.1.93","DTLSv1.2","95","Encrypted Handshake Message"
"87","1.920080067","159.124.21.96","192.168.1.93","DTLSv1.2","103","Application Data"
"88","1.920080563","159.124.21.96","192.168.1.93","DTLSv1.2","99","Application Data"
"89","1.923191237","159.124.21.96","192.168.1.93","DTLSv1.2","115","Application Data"
"90","1.929292783","192.168.1.93","159.124.21.96","DTLSv1.2","99","Application Data"
"91","1.932617333","192.168.1.93","159.124.21.96","DTLSv1.2","91","Application Data"
