"No.","Time","Source","Destination","Protocol","Length","Info"
"80","0.340343754","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"81","0.340351353","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"82","0.340358654","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"83","0.340365453","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"84","0.342555569","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","2a00:1450:4028:805::2003","UDP","95","51396  >  443 Len=33"
"85","0.343706477","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","2a00:1450:4028:80a::2003","QUIC","102","Handshake, DCID=f5a2d7ce72a324b8, SCID=fcc3e5"
"86","0.344308980","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"87","0.344317081","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"88","0.344324880","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"89","0.344332681","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"90","0.344887084","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","2a00:1450:4028:805::2003","UDP","95","51396  >  443 Len=33"
"91","0.357771374","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"92","0.357779674","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"93","0.357786874","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"94","0.357794274","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"95","0.358643880","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","2a00:1450:4028:805::2003","UDP","95","51396  >  443 Len=33"
"96","0.370907465","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"97","0.370913765","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"98","0.370919465","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"99","0.370925165","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"100","0.370930865","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"101","0.370936365","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"102","0.370941965","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"103","0.370947865","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"104","0.371006665","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"105","0.371012565","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"106","0.371018265","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"107","0.371024065","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"108","0.371029666","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"109","0.371035366","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"110","0.371040966","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"111","0.371046565","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"112","0.371085166","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"113","0.371090866","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"114","0.371096566","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"115","0.371102366","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"116","0.371108066","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"117","0.371113766","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"118","0.371119466","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"119","0.371125266","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"120","0.371141466","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"121","0.371147566","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"122","0.371153466","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"123","0.371159266","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"124","0.371165367","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"125","0.371171267","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"126","0.371177067","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"127","0.371182967","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"128","0.371220567","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"129","0.371226367","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"130","0.371232267","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"131","0.371238067","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"132","0.371243867","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"133","0.371249767","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"134","0.372246074","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"135","0.372712877","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","2a00:1450:4028:805::2003","UDP","95","51396  >  443 Len=33"
